Actual,Error,Predicted,,
294999,-9107.106568,-304106.1066,,
294999,-8812.191736,-303811.1917,,
294963,-9022.304555,-303985.3046,,
294900,-8759.129732,-303659.1297,,
294900,-9292.760131,-304192.7601,,
294900,-8705.37998,-303605.38,,
294500,-9326.460791,-303826.4608,,
294500,-8574.161875,-303074.1619,,
294490,-8774.662491,-303264.6625,,
294400,-8843.427984,-303243.428,,
294000,-8707.547618,-302707.5476,,
294000,-9147.56417,-303147.5642,,
294000,-9252.594002,-303252.594,,
292500,-8581.818973,-301081.819,,
292000,-9157.845207,-301157.8452,,
292000,-8504.109353,-300504.1094,,
292000,-8568.220697,-300568.2207,,
292000,-8746.850264,-300746.8503,,
291100,-8964.516437,-300064.5164,,
291100,-8964.516437,-300064.5164,,
290900,-9097.970792,-299997.9708,,
290000,-9030.863853,-299030.8639,,
290000,-9126.580065,-299126.5801,,
290000,-9521.079031,-299521.079,,
290000,-8884.283531,-298884.2835,,
290000,-8918.162272,-298918.1623,,
290000,-8753.558416,-298753.5584,,
290000,-8671.877433,-298671.8774,,
290000,-9176.924989,-299176.925,,
290000,-8772.886259,-298772.8863,,
290000,-9207.790906,-299207.7909,,
290000,-8482.358388,-298482.3584,,
290000,-8369.695791,-298369.6958,,
290000,-8919.50604,-298919.506,,
290000,-8643.799751,-298643.7998,,
290000,-8639.332974,-298639.333,,
290000,-8731.017824,-298731.0178,,
290000,-8752.227834,-298752.2278,,
290000,-8821.856702,-298821.8567,,
290000,-8831.115788,-298831.1158,,
290000,-9176.081914,-299176.0819,,
290000,-9213.177112,-299213.1771,,
290000,-9632.85488,-299632.8549,,
289999,-9339.203803,-299338.2038,,
289999,-9351.922157,-299350.9222,,
289950,-8888.356581,-298838.3566,,
289900,-9248.887238,-299148.8872,,
289900,-8779.917997,-298679.918,,
289900,-8811.749187,-298711.7492,,
289900,-8873.817592,-298773.8176,,
289900,-9168.687537,-299068.6875,,
289900,-9249.538523,-299149.5385,,
289900,-9228.636326,-299128.6363,,
289900,-9440.113282,-299340.1133,,
289900,-9022.11032,-298922.1103,,
289900,-8873.797906,-298773.7979,,
289900,-8846.184909,-298746.1849,,
289888,-9030.342369,-298918.3424,,
289750,-9275.732903,-299025.7329,,
289500,-9084.067816,-298584.0678,,
289500,-8955.104843,-298455.1048,,
289150,-8732.077055,-297882.0771,,
289000,-9441.688706,-298441.6887,,
289000,-8965.928056,-297965.9281,,
289000,-9189.641393,-298189.6414,,
289000,-8915.198698,-297915.1987,,
289000,-8848.628478,-297848.6285,,
289000,-9060.714686,-298060.7147,,
289000,-9421.747117,-298421.7471,,
289000,-9216.259717,-298216.2597,,
289000,-9272.443686,-298272.4437,,
289000,-8940.545719,-297940.5457,,
289000,-9551.120037,-298551.12,,
289000,-8547.411087,-297547.4111,,
289000,-9534.552164,-298534.5522,,
289000,-8548.07615,-297548.0761,,
289000,-9059.615895,-298059.6159,,
288888,-9047.197678,-297935.1977,,
288490,-8774.662491,-297264.6625,,
288000,-8473.015931,-296473.0159,,
287000,-9282.909018,-296282.909,,
286900,-8875.597985,-295775.598,,
286500,-9548.417258,-296048.4173,,
286450,-9012.657496,-295462.6575,,
286000,-9244.018601,-295244.0186,,
285999,-8969.398817,-294968.3988,,
285700,-9182.583,-294882.583,,
285000,-8959.970291,-293959.9703,,
285000,-9258.319834,-294258.3198,,
285000,-8515.690148,-293515.6901,,
285000,-9140.377502,-294140.3775,,
285000,-8939.229995,-293939.23,,
285000,-9410.244677,-294410.2447,,
285000,-8850.803503,-293850.8035,,
285000,-9467.956005,-294467.956,,
285000,-9031.025322,-294031.0253,,
285000,-8841.443953,-293841.444,,
285000,-9163.133318,-294163.1333,,
285000,-8975.209471,-293975.2095,,
285000,-8977.715726,-293977.7157,,
285000,-8360.789453,-293360.7895,,
285000,-8392.110526,-293392.1105,,
285000,-8626.907515,-293626.9075,,
284999,-8895.429243,-293894.4292,,
284990,-9063.094467,-294053.0945,,
284950,-8712.96512,-293662.9651,,
284900,-8855.030959,-293755.031,,
284900,-8897.309555,-293797.3096,,
284900,-8848.533511,-293748.5335,,
284900,-8992.174247,-293892.1742,,
284900,-8993.462139,-293893.4621,,
284900,-8851.324375,-293751.3244,,
284900,-8865.218739,-293765.2187,,
284900,-8474.195513,-293374.1955,,
284900,-8531.445106,-293431.4451,,
284900,-8816.135643,-293716.1356,,
284900,-9348.773803,-294248.7738,,
284500,-8616.122449,-293116.1224,,
284500,-9029.643236,-293529.6432,,
284500,-9240.534175,-293740.5342,,
284500,-9332.905325,-293832.9053,,
284499,-8881.629106,-293380.6291,,
284482,-9596.05056,-294078.0506,,
284000,-9633.428096,-293633.4281,,
284000,-8855.774941,-292855.7749,,
284000,-8768.344726,-292768.3447,,
284000,-9293.957795,-293293.9578,,
283750,-9123.055381,-292873.0554,,
283000,-9158.376184,-292158.3762,,
283000,-9093.911132,-292093.9111,,
283000,-8776.929906,-291776.9299,,
282500,-9251.779476,-291751.7795,,
282500,-10105.37516,-292605.3752,,
282500,-9602.740082,-292102.7401,,
282000,-9540.998219,-291540.9982,,
282000,-8802.233623,-290802.2336,,
282000,-9551.157,-291551.157,,
281990,-8774.662491,-290764.6625,,
281705,-8863.409562,-290568.4096,,
281500,-9389.967769,-290889.9678,,
281500,-9428.13661,-290928.1366,,
281000,-8945.570619,-289945.5706,,
280999,-9238.837184,-290237.8372,,
280500,-9504.271662,-290004.2717,,
280000,-9448.628012,-289448.628,,
280000,-8776.361211,-288776.3612,,
280000,-8766.079256,-288766.0793,,
280000,-8875.190453,-288875.1905,,
280000,-8890.182077,-288890.1821,,
280000,-8543.744185,-288543.7442,,
280000,-9604.886736,-289604.8867,,
280000,-9046.768692,-289046.7687,,
280000,-9010.096661,-289010.0967,,
280000,-8639.351753,-288639.3518,,
280000,-9138.651669,-289138.6517,,
280000,-9032.8782,-289032.8782,,
280000,-8886.101053,-288886.1011,,
280000,-8689.702646,-288689.7026,,
280000,-8388.243391,-288388.2434,,
280000,-9138.651669,-289138.6517,,
280000,-9006.063012,-289006.063,,
279950,-9495.949563,-289445.9496,,
279950,-9241.671766,-289191.6718,,
279950,-8891.465431,-288841.4654,,
279950,-9363.900995,-289313.901,,
279900,-8863.254217,-288763.2542,,
279900,-9099.431545,-288999.4315,,
279900,-8880.824022,-288780.824,,
279900,-9347.815173,-289247.8152,,
279900,-8968.974531,-288868.9745,,
279900,-9191.761863,-289091.7619,,
279900,-9481.016122,-289381.0161,,
279900,-8832.572704,-288732.5727,,
279900,-8834.692429,-288734.6924,,
279900,-9533.761024,-289433.761,,
279900,-9167.804978,-289067.805,,
279900,-8857.692611,-288757.6926,,
279900,-9289.614746,-289189.6147,,
279900,-8796.494063,-288696.4941,,
279900,-8954.765836,-288854.7658,,
279500,-9353.601871,-288853.6019,,
279500,-9087.011957,-288587.012,,
279500,-8733.309234,-288233.3092,,
279500,-8888.873344,-288388.8733,,
279500,-8961.447611,-288461.4476,,
279500,-9460.218455,-288960.2185,,
279500,-9460.218455,-288960.2185,,
279500,-8976.218642,-288476.2186,,
279000,-9031.677437,-288031.6774,,
279000,-9231.172411,-288231.1724,,
279000,-9411.10623,-288411.1062,,
279000,-8538.274045,-287538.274,,
279000,-9271.557363,-288271.5574,,
279000,-9083.528378,-288083.5284,,
279000,-9587.032611,-288587.0326,,
279000,-8826.276285,-287826.2763,,
279000,-9245.60148,-288245.6015,,
279000,-9245.60148,-288245.6015,,
279000,-9343.971636,-288343.9716,,
279000,-9039.369449,-288039.3694,,
279000,-9013.270738,-288013.2707,,
279000,-9671.879224,-288671.8792,,
279000,-8721.079255,-287721.0793,,
279000,-9291.276653,-288291.2767,,
279000,-8562.266847,-287562.2668,,
278000,-8740.065242,-286740.0652,,
278000,-9377.105923,-287377.1059,,
278000,-9110.286157,-287110.2862,,
277500,-8684.937749,-286184.9377,,
276000,-8829.447256,-284829.4473,,
275900,-8659.708896,-284559.7089,,
275000,-9546.305801,-284546.3058,,
275000,-8873.803021,-283873.803,,
275000,-9030.113672,-284030.1137,,
275000,-9265.217624,-284265.2176,,
275000,-8813.797147,-283813.7971,,
275000,-8765.30436,-283765.3044,,
275000,-8979.253731,-283979.2537,,
275000,-9007.224559,-284007.2246,,
275000,-9165.903915,-284165.9039,,
275000,-9209.563388,-284209.5634,,
275000,-9344.584394,-284344.5844,,
275000,-9065.097845,-284065.0978,,
275000,-9276.271141,-284276.2711,,
275000,-9008.185494,-284008.1855,,
275000,-9160.019836,-284160.0198,,
275000,-9357.922798,-284357.9228,,
275000,-9414.058323,-284414.0583,,
275000,-9400.42919,-284400.4292,,
275000,-9109.409109,-284109.4091,,
275000,-8836.802968,-283836.803,,
275000,-8833.418262,-283833.4183,,
275000,-9092.973095,-284092.9731,,
275000,-8937.154889,-283937.1549,,
275000,-9007.44088,-284007.4409,,
275000,-9144.728994,-284144.729,,
275000,-9401.773661,-284401.7737,,
275000,-9089.070706,-284089.0707,,
275000,-9438.342495,-284438.3425,,
275000,-9491.30323,-284491.3032,,
275000,-9543.792234,-284543.7922,,
275000,-9544.751618,-284544.7516,,
275000,-9612.478505,-284612.4785,,
275000,-9629.955325,-284629.9553,,
275000,-9652.511662,-284652.5117,,
275000,-9435.173441,-284435.1734,,
275000,-9571.836665,-284571.8367,,
274990,-9123.645145,-284113.6451,,
274990,-9177.237573,-284167.2376,,
274990,-9019.121,-284009.121,,
274900,-9382.542967,-284282.543,,
274900,-8927.863731,-283827.8637,,
274900,-9101.567047,-284001.567,,
274900,-9190.85588,-284090.8559,,
274900,-9441.581133,-284341.5811,,
274500,-9652.499936,-284152.4999,,
274500,-8930.939794,-283430.9398,,
274000,-8913.280109,-282913.2801,,
274000,-8882.201513,-282882.2015,,
274000,-8515.690148,-282515.6901,,
272000,-9281.106884,-281281.1069,,
272000,-8891.99059,-280891.9906,,
270000,-9471.262369,-279471.2624,,
270000,-9048.847582,-279048.8476,,
270000,-9309.118582,-279309.1186,,
270000,-8922.052501,-278922.0525,,
270000,-9157.718774,-279157.7188,,
270000,-9285.876267,-279285.8763,,
270000,-9114.110973,-279114.111,,
270000,-8502.312552,-278502.3126,,
270000,-8903.326948,-278903.3269,,
270000,-9055.145353,-279055.1454,,
270000,-9085.797697,-279085.7977,,
270000,-9624.709926,-279624.7099,,
270000,-8794.083515,-278794.0835,,
270000,-8871.800362,-278871.8004,,
270000,-9061.189911,-279061.1899,,
269999,-8962.987491,-278961.9875,,
269999,-8541.930215,-278540.9302,,
269990,-8835.955031,-278825.955,,
269990,-9343.108858,-279333.1089,,
269990,-9348.724845,-279338.7248,,
269900,-9197.792245,-279097.7922,,
269900,-9389.779064,-279289.7791,,
269900,-9142.36827,-279042.3683,,
269900,-9162.689163,-279062.6892,,
269900,-9309.932999,-279209.933,,
269900,-9062.854802,-278962.8548,,
269900,-9449.208026,-279349.208,,
269900,-9175.260387,-279075.2604,,
269900,-8856.823168,-278756.8232,,
269900,-9354.474307,-279254.4743,,
269900,-8969.282144,-278869.2821,,
269900,-9049.079422,-278949.0794,,
269900,-9049.148778,-278949.1488,,
269500,-9157.918432,-278657.9184,,
269500,-9341.854774,-278841.8548,,
269500,-8926.928054,-278426.9281,,
269500,-9125.11283,-278625.1128,,
269500,-9431.221971,-278931.222,,
269000,-9036.28054,-278036.2805,,
269000,-9017.149599,-278017.1496,,
269000,-9172.830359,-278172.8304,,
269000,-9184.237444,-278184.2374,,
269000,-9573.724433,-278573.7244,,
269000,-9127.031622,-278127.0316,,
269000,-9090.731096,-278090.7311,,
269000,-9932.675868,-278932.6759,,
269000,-9384.176891,-278384.1769,,
269000,-9128.064716,-278128.0647,,
269000,-9476.607796,-278476.6078,,
269000,-9284.635713,-278284.6357,,
269000,-8823.016376,-277823.0164,,
269000,-9258.261039,-278258.261,,
269000,-8495.222919,-277495.2229,,
269000,-8840.997098,-277840.9971,,
268900,-9389.999922,-278289.9999,,
268000,-9247.709084,-277247.7091,,
268000,-8753.815159,-276753.8152,,
267950,-8728.636792,-276678.6368,,
267900,-9078.451688,-276978.4517,,
267500,-8971.442292,-276471.4423,,
267500,-8902.92059,-276402.9206,,
267000,-8839.233855,-275839.2339,,
266500,-8926.032581,-275426.0326,,
266000,-9110.361883,-275110.3619,,
266000,-9110.361883,-275110.3619,,
266000,-8712.050318,-274712.0503,,
265900,-8885.565844,-274785.5658,,
265500,-8694.244703,-274194.2447,,
265000,-9160.448654,-274160.4487,,
265000,-8984.050621,-273984.0506,,
265000,-8983.269026,-273983.269,,
265000,-9599.200997,-274599.201,,
265000,-9188.470772,-274188.4708,,
265000,-9188.470772,-274188.4708,,
265000,-9599.219304,-274599.2193,,
265000,-8875.799121,-273875.7991,,
265000,-9025.242227,-274025.2422,,
265000,-9321.692327,-274321.6923,,
265000,-8907.954743,-273907.9547,,
265000,-9021.26984,-274021.2698,,
265000,-8722.05623,-273722.0562,,
265000,-9014.809049,-274014.809,,
265000,-9114.314059,-274114.3141,,
265000,-8775.378589,-273775.3786,,
265000,-9332.215351,-274332.2154,,
265000,-9088.211853,-274088.2119,,
265000,-9088.211853,-274088.2119,,
265000,-8764.948817,-273764.9488,,
265000,-9106.387659,-274106.3877,,
265000,-9311.069956,-274311.07,,
265000,-9299.330729,-274299.3307,,
265000,-9208.840678,-274208.8407,,
265000,-8927.643556,-273927.6436,,
265000,-8822.285137,-273822.2851,,
265000,-8410.422079,-273410.4221,,
265000,-8722.05623,-273722.0562,,
265000,-8432.925882,-273432.9259,,
265000,-8482.112519,-273482.1125,,
265000,-8638.379568,-273638.3796,,
265000,-8659.690975,-273659.691,,
265000,-8784.869691,-273784.8697,,
265000,-9184.383781,-274184.3838,,
265000,-8797.09291,-273797.0929,,
265000,-8927.643556,-273927.6436,,
264999,-9220.797327,-274219.7973,,
264900,-8993.518701,-273893.5187,,
264900,-9006.921738,-273906.9217,,
264900,-8977.695298,-273877.6953,,
264900,-9566.234529,-274466.2345,,
264900,-9389.779064,-274289.7791,,
264900,-8906.279961,-273806.28,,
264900,-8386.536402,-273286.5364,,
264800,-9140.357471,-273940.3575,,
263000,-8917.109429,-271917.1094,,
262900,-8896.965015,-271796.965,,
262700,-9076.448922,-271776.4489,,
262500,-8971.088693,-271471.0887,,
262000,-9059.23387,-271059.2339,,
262000,-8533.946839,-270533.9468,,
260000,-9099.502226,-269099.5022,,
260000,-8517.950034,-268517.95,,
260000,-9612.333336,-269612.3333,,
260000,-8892.116971,-268892.117,,
260000,-9084.96718,-269084.9672,,
260000,-9070.906268,-269070.9063,,
260000,-8882.357777,-268882.3578,,
260000,-8765.993297,-268765.9933,,
260000,-9224.60536,-269224.6054,,
260000,-8928.64812,-268928.6481,,
260000,-9514.063322,-269514.0633,,
260000,-8490.396865,-268490.3969,,
260000,-9587.22782,-269587.2278,,
260000,-9169.614909,-269169.6149,,
259999,-9409.642566,-269408.6426,,
259900,-9034.768437,-268934.7684,,
259900,-8856.499885,-268756.4999,,
259900,-8895.308554,-268795.3086,,
259900,-8785.064576,-268685.0646,,
259900,-9060.76159,-268960.7616,,
259900,-9283.77875,-269183.7788,,
259900,-8737.380855,-268637.3809,,
259900,-8771.633467,-268671.6335,,
259500,-9266.619642,-268766.6196,,
259500,-9342.186325,-268842.1863,,
259500,-8910.990501,-268410.9905,,
259000,-8860.812486,-267860.8125,,
259000,-8949.209274,-267949.2093,,
259000,-8416.993596,-267416.9936,,
259000,-9423.869348,-268423.8693,,
259000,-9536.866486,-268536.8665,,
259000,-9361.331931,-268361.3319,,
259000,-9092.448548,-268092.4485,,
259000,-9147.247625,-268147.2476,,
259000,-8901.745191,-267901.7452,,
259000,-8951.198728,-267951.1987,,
259000,-9415.938082,-268415.9381,,
259000,-8960.70044,-267960.7004,,
259000,-9375.309626,-268375.3096,,
259000,-9224.874187,-268224.8742,,
259000,-8912.851784,-267912.8518,,
259000,-8939.644458,-267939.6445,,
259000,-8939.39089,-267939.3909,,
259000,-8946.374965,-267946.375,,
259000,-8952.533005,-267952.533,,
259000,-9378.51571,-268378.5157,,
259000,-9429.118632,-268429.1186,,
259000,-9453.804553,-268453.8046,,
259000,-9271.583736,-268271.5837,,
259000,-9260.750899,-268260.7509,,
259000,-9483.210219,-268483.2102,,
259000,-9532.098834,-268532.0988,,
258500,-8948.088563,-267448.0886,,
258000,-8899.394804,-266899.3948,,
258000,-9056.145573,-267056.1456,,
258000,-9279.71547,-267279.7155,,
258000,-9348.645062,-267348.6451,,
258000,-8780.298581,-266780.2986,,
258000,-8916.301865,-266916.3019,,
258000,-9454.760084,-267454.7601,,
257995,-8980.687567,-266975.6876,,
257900,-8734.731198,-266634.7312,,
256500,-9422.063394,-265922.0634,,
255000,-8920.036996,-263920.037,,
255000,-8995.126077,-263995.1261,,
255000,-9308.02446,-264308.0245,,
255000,-8935.262023,-263935.262,,
255000,-9120.254242,-264120.2542,,
255000,-8685.333771,-263685.3338,,
255000,-9073.189121,-264073.1891,,
255000,-9129.690645,-264129.6906,,
255000,-9062.919288,-264062.9193,,
255000,-9233.074464,-264233.0745,,
255000,-9143.662776,-264143.6628,,
255000,-9364.329638,-264364.3296,,
255000,-8188.700429,-263188.7004,,
255000,-9020.821849,-264020.8218,,
255000,-8925.724967,-263925.725,,
254900,-8994.404016,-263894.404,,
254900,-8874.846168,-263774.8462,,
254900,-9262.351431,-264162.3514,,
254500,-9063.706857,-263563.7069,,
254500,-9023.944373,-263523.9444,,
253950,-9074.348417,-263024.3484,,
253500,-9251.008801,-262751.0088,,
252000,-9414.32624,-261414.3262,,
250000,-8936.534225,-258936.5342,,
250000,-9025.150016,-259025.15,,
250000,-8956.338589,-258956.3386,,
250000,-9087.002643,-259087.0026,,
250000,-9102.222748,-259102.2227,,
250000,-9238.333932,-259238.3339,,
250000,-9057.254432,-259057.2544,,
250000,-9285.767341,-259285.7673,,
250000,-9619.877551,-259619.8776,,
250000,-9133.988928,-259133.9889,,
250000,-9032.568264,-259032.5683,,
250000,-8958.797215,-258958.7972,,
250000,-9138.55258,-259138.5526,,
250000,-8765.885182,-258765.8852,,
250000,-9003.210616,-259003.2106,,
250000,-9120.677957,-259120.678,,
250000,-9358.922207,-259358.9222,,
250000,-9195.300919,-259195.3009,,
250000,-8900.726001,-258900.726,,
250000,-9065.244743,-259065.2447,,
250000,-8970.936462,-258970.9365,,
250000,-8988.002633,-258988.0026,,
250000,-9370.309003,-259370.309,,
249999,-8978.248485,-258977.2485,,
249999,-8926.372292,-258925.3723,,
249990,-9210.627845,-259200.6278,,
249900,-9197.832135,-259097.8321,,
249900,-9353.92759,-259253.9276,,
249900,-8841.341458,-258741.3415,,
249900,-9450.36118,-259350.3612,,
249900,-9258.655181,-259158.6552,,
249900,-9297.738325,-259197.7383,,
249900,-9048.50497,-258948.505,,
249900,-9451.418432,-259351.4184,,
249900,-8908.228044,-258808.228,,
249900,-9322.250068,-259222.2501,,
249900,-9342.728938,-259242.7289,,
249900,-9240.723171,-259140.7232,,
249900,-9033.038138,-258933.0381,,
249900,-8542.383426,-258442.3834,,
249900,-9274.217776,-259174.2178,,
249900,-8958.041596,-258858.0416,,
249900,-9265.754491,-259165.7545,,
249900,-8938.772116,-258838.7721,,
249900,-8644.530891,-258544.5309,,
249900,-8997.002657,-258897.0027,,
249900,-9283.657989,-259183.658,,
249900,-8971.174652,-258871.1747,,
249900,-9312.804216,-259212.8042,,
249900,-9397.946137,-259297.9461,,
249900,-9360.536626,-259260.5366,,
